Entity,Code,Day,p_proj_all_ages
South Africa,ZAF,2020-08-16,19.69
South Africa,ZAF,2020-08-23,18.65
South Africa,ZAF,2020-08-30,10.88
South Africa,ZAF,2020-09-06,6.38
South Africa,ZAF,2020-09-13,3
South Africa,ZAF,2020-09-20,-0.68
South Africa,ZAF,2020-09-27,2.9
South Africa,ZAF,2020-10-04,-4.28
South Africa,ZAF,2020-10-11,6.67
South Africa,ZAF,2020-10-18,10.73
South Africa,ZAF,2020-10-25,9.13
South Africa,ZAF,2020-11-01,3.71
South Africa,ZAF,2020-11-08,8
South Africa,ZAF,2020-11-15,15.1
South Africa,ZAF,2020-11-22,15.53
South Africa,ZAF,2020-11-29,6.44
South Africa,ZAF,2020-12-06,18.57
South Africa,ZAF,2020-12-13,33.34
South Africa,ZAF,2020-12-20,39.77
South Africa,ZAF,2020-12-27,71.98
South Africa,ZAF,2021-01-03,98.56
South Africa,ZAF,2021-01-10,131.87
South Africa,ZAF,2021-01-17,170.68
South Africa,ZAF,2021-01-24,142.26
South Africa,ZAF,2021-01-31,78.68
South Africa,ZAF,2021-02-07,50.68
South Africa,ZAF,2021-02-14,31.09
South Africa,ZAF,2021-02-21,27.74
South Africa,ZAF,2021-02-28,20.31
South Africa,ZAF,2021-03-07,17.2
South Africa,ZAF,2021-03-14,17.51
South Africa,ZAF,2021-03-21,12.05
South Africa,ZAF,2021-03-28,13.47
South Africa,ZAF,2021-04-04,13.57
South Africa,ZAF,2021-04-11,12.72
South Africa,ZAF,2021-04-18,15.18
South Africa,ZAF,2021-04-25,13.85
South Africa,ZAF,2021-05-02,13.88
South Africa,ZAF,2021-05-09,13.2
South Africa,ZAF,2021-05-16,15.75
South Africa,ZAF,2021-05-23,15.35
South Africa,ZAF,2021-05-30,21.7
South Africa,ZAF,2021-06-06,25.66
South Africa,ZAF,2021-06-13,25.29
South Africa,ZAF,2021-06-20,21.63
South Africa,ZAF,2021-06-27,39.25
South Africa,ZAF,2021-07-04,52.63
South Africa,ZAF,2021-07-11,63.09
South Africa,ZAF,2021-07-18,93.79
South Africa,ZAF,2021-07-25,88.42
South Africa,ZAF,2021-08-01,81.23
South Africa,ZAF,2021-08-08,58.32
South Africa,ZAF,2021-08-15,43.73
South Africa,ZAF,2021-08-22,48.86
South Africa,ZAF,2021-08-29,43.1
South Africa,ZAF,2021-09-05,41.59
South Africa,ZAF,2021-09-12,28.44
South Africa,ZAF,2021-09-19,20.06
South Africa,ZAF,2021-09-26,17.48
South Africa,ZAF,2021-10-03,12.36
South Africa,ZAF,2021-10-10,7.77
South Africa,ZAF,2021-10-17,12.3
South Africa,ZAF,2021-10-24,9.87
South Africa,ZAF,2021-10-31,5.38
South Africa,ZAF,2021-11-07,12.59
South Africa,ZAF,2021-11-14,13.48
South Africa,ZAF,2021-11-21,10.12
South Africa,ZAF,2021-11-28,9.65
South Africa,ZAF,2021-12-05,15.76
South Africa,ZAF,2021-12-12,13.21
South Africa,ZAF,2021-12-19,25.13
South Africa,ZAF,2021-12-26,30.44
South Africa,ZAF,2022-01-02,33.75
South Africa,ZAF,2022-01-09,22.92
South Africa,ZAF,2022-01-16,23.42
South Africa,ZAF,2022-01-23,15.4
South Africa,ZAF,2022-01-30,11.24
South Africa,ZAF,2022-02-06,11.35
South Africa,ZAF,2022-02-13,6.84
South Africa,ZAF,2022-02-20,7.54
South Africa,ZAF,2022-02-27,9.28
South Africa,ZAF,2022-03-06,7.6
South Africa,ZAF,2022-03-13,7.99
South Africa,ZAF,2022-03-20,4.13
South Africa,ZAF,2022-03-27,9.47
South Korea,KOR,2020-01-05,0.38
South Korea,KOR,2020-01-12,-2
South Korea,KOR,2020-01-19,-0.12
South Korea,KOR,2020-01-26,2.47
South Korea,KOR,2020-02-02,1.51
South Korea,KOR,2020-02-09,4.1
South Korea,KOR,2020-02-16,-0.29
South Korea,KOR,2020-02-23,-4.09
South Korea,KOR,2020-03-01,-2.94
South Korea,KOR,2020-03-08,-2.62
South Korea,KOR,2020-03-15,-1.76
South Korea,KOR,2020-03-22,-1.65
South Korea,KOR,2020-03-29,-3.56
South Korea,KOR,2020-04-05,-4.66
South Korea,KOR,2020-04-12,1.78
South Korea,KOR,2020-04-19,-1.64
South Korea,KOR,2020-04-26,-1.95
South Korea,KOR,2020-05-03,3.33
South Korea,KOR,2020-05-10,-2.61
South Korea,KOR,2020-05-17,-4.56
South Korea,KOR,2020-05-24,-1.73
South Korea,KOR,2020-05-31,-4.37
South Korea,KOR,2020-06-07,2.27
South Korea,KOR,2020-06-14,1.66
South Korea,KOR,2020-06-21,-0.99
South Korea,KOR,2020-06-28,-0.04
South Korea,KOR,2020-07-05,0.07
South Korea,KOR,2020-07-12,-3.11
South Korea,KOR,2020-07-19,1.26
South Korea,KOR,2020-07-26,0.46
South Korea,KOR,2020-08-02,-1.53
South Korea,KOR,2020-08-09,-2.7
South Korea,KOR,2020-08-16,4.85
South Korea,KOR,2020-08-23,8.89
South Korea,KOR,2020-08-30,6.57
South Korea,KOR,2020-09-06,1.28
South Korea,KOR,2020-09-13,1.94
South Korea,KOR,2020-09-20,3.19
South Korea,KOR,2020-09-27,2.12
South Korea,KOR,2020-10-04,0.34
South Korea,KOR,2020-10-11,3.55
South Korea,KOR,2020-10-18,-0.13
South Korea,KOR,2020-10-25,2.98
South Korea,KOR,2020-11-01,3.29
South Korea,KOR,2020-11-08,2.47
South Korea,KOR,2020-11-15,2.13
South Korea,KOR,2020-11-22,0.7
South Korea,KOR,2020-11-29,-2.93
South Korea,KOR,2020-12-06,2.91
South Korea,KOR,2020-12-13,-1.34
South Korea,KOR,2020-12-20,-4.68
South Korea,KOR,2020-12-27,-1.82
South Korea,KOR,2021-01-03,-1.43
South Korea,KOR,2021-01-10,-4.69
South Korea,KOR,2021-01-17,-3.56
South Korea,KOR,2021-01-24,-5.15
South Korea,KOR,2021-01-31,-9.45
South Korea,KOR,2021-02-07,-5.79
South Korea,KOR,2021-02-14,-8.14
South Korea,KOR,2021-02-21,-3.45
South Korea,KOR,2021-02-28,-6.77
South Korea,KOR,2021-03-07,-5.69
South Korea,KOR,2021-03-14,-2.13
South Korea,KOR,2021-03-21,-1.86
South Korea,KOR,2021-03-28,-2.6
South Korea,KOR,2021-04-04,-1.89
South Korea,KOR,2021-04-11,-3.32
South Korea,KOR,2021-04-18,0.91
South Korea,KOR,2021-04-25,-2.19
South Korea,KOR,2021-05-02,-0.57
South Korea,KOR,2021-05-09,-0.74
South Korea,KOR,2021-05-16,2.71
South Korea,KOR,2021-05-23,-4.27
South Korea,KOR,2021-05-30,1.38
South Korea,KOR,2021-06-06,-1.62
South Korea,KOR,2021-06-13,1.5
South Korea,KOR,2021-06-20,1.37
South Korea,KOR,2021-06-27,2.08
South Korea,KOR,2021-07-04,2.81
South Korea,KOR,2021-07-11,2.77
South Korea,KOR,2021-07-18,3.95
South Korea,KOR,2021-07-25,7.04
South Korea,KOR,2021-08-01,7.11
South Korea,KOR,2021-08-08,3.34
South Korea,KOR,2021-08-15,2.37
South Korea,KOR,2021-08-22,5.58
South Korea,KOR,2021-08-29,4.23
South Korea,KOR,2021-09-05,4.77
South Korea,KOR,2021-09-12,5.62
South Korea,KOR,2021-09-19,5.79
South Korea,KOR,2021-09-26,5.99
South Korea,KOR,2021-10-03,5.8
South Korea,KOR,2021-10-10,3.83
South Korea,KOR,2021-10-17,4.3
South Korea,KOR,2021-10-24,5.74
South Korea,KOR,2021-10-31,9.47
South Korea,KOR,2021-11-07,7.58
South Korea,KOR,2021-11-14,7.46
South Korea,KOR,2021-11-21,10.5
South Korea,KOR,2021-11-28,10.72
South Korea,KOR,2021-12-05,13.65
South Korea,KOR,2021-12-12,15.3
South Korea,KOR,2021-12-19,15.65
South Korea,KOR,2021-12-26,13.64
South Korea,KOR,2022-01-02,10.97
South Korea,KOR,2022-01-09,1.23
South Korea,KOR,2022-01-16,-1.23
South Korea,KOR,2022-01-23,-1.75
South Korea,KOR,2022-01-30,-2.85
Spain,ESP,2020-01-05,-12.15
Spain,ESP,2020-01-12,-9.08
Spain,ESP,2020-01-19,-5.69
Spain,ESP,2020-01-26,-2.23
Spain,ESP,2020-02-02,-0.77
Spain,ESP,2020-02-09,-5.92
Spain,ESP,2020-02-16,-8.07
Spain,ESP,2020-02-23,-10.59
Spain,ESP,2020-03-01,-8.62
Spain,ESP,2020-03-08,-4.54
Spain,ESP,2020-03-15,10.7
Spain,ESP,2020-03-22,54.95
Spain,ESP,2020-03-29,138.19
Spain,ESP,2020-04-05,156.63
Spain,ESP,2020-04-12,115.5
Spain,ESP,2020-04-19,68.99
Spain,ESP,2020-04-26,35.13
Spain,ESP,2020-05-03,19
Spain,ESP,2020-05-10,11.17
Spain,ESP,2020-05-17,-0.51
Spain,ESP,2020-05-24,2.12
Spain,ESP,2020-05-31,4.04
Spain,ESP,2020-06-07,-3.14
Spain,ESP,2020-06-14,-6.27
Spain,ESP,2020-06-21,-6.22
Spain,ESP,2020-06-28,1.2
Spain,ESP,2020-07-05,-0.63
Spain,ESP,2020-07-12,1.54
Spain,ESP,2020-07-19,0.71
Spain,ESP,2020-07-26,5.55
Spain,ESP,2020-08-02,14.54
Spain,ESP,2020-08-09,12.78
Spain,ESP,2020-08-16,13.88
Spain,ESP,2020-08-23,11.4
Spain,ESP,2020-08-30,13.15
Spain,ESP,2020-09-06,12.54
Spain,ESP,2020-09-13,17.41
Spain,ESP,2020-09-20,16.46
Spain,ESP,2020-09-27,12.58
Spain,ESP,2020-10-04,14.63
Spain,ESP,2020-10-11,18.27
Spain,ESP,2020-10-18,17.36
Spain,ESP,2020-10-25,27.24
Spain,ESP,2020-11-01,26.62
Spain,ESP,2020-11-08,33.07
Spain,ESP,2020-11-15,26.15
Spain,ESP,2020-11-22,21.01
Spain,ESP,2020-11-29,16.44
Spain,ESP,2020-12-06,15.93
Spain,ESP,2020-12-13,11.34
Spain,ESP,2020-12-20,5.47
Spain,ESP,2020-12-27,-1.01
Spain,ESP,2021-01-03,2.87
Spain,ESP,2021-01-10,7.09
Spain,ESP,2021-01-17,16.51
Spain,ESP,2021-01-24,25.18
Spain,ESP,2021-01-31,26.34
Spain,ESP,2021-02-07,16.91
Spain,ESP,2021-02-14,7.75
Spain,ESP,2021-02-21,0.26
Spain,ESP,2021-02-28,-2.71
Spain,ESP,2021-03-07,-5.99
Spain,ESP,2021-03-14,-5.08
Spain,ESP,2021-03-21,-4.19
Spain,ESP,2021-03-28,0.56
Spain,ESP,2021-04-04,-0.2
Spain,ESP,2021-04-11,0.7
Spain,ESP,2021-04-18,0.5
Spain,ESP,2021-04-25,4.42
Spain,ESP,2021-05-02,3.12
Spain,ESP,2021-05-09,8.35
Spain,ESP,2021-05-16,2.83
Spain,ESP,2021-05-23,1.01
Spain,ESP,2021-05-30,-0.09
Spain,ESP,2021-06-06,2.15
Spain,ESP,2021-06-13,5.66
Spain,ESP,2021-06-20,8.08
Spain,ESP,2021-06-27,-1.51
Spain,ESP,2021-07-04,2.7
Spain,ESP,2021-07-11,-0.51
Spain,ESP,2021-07-18,0.51
Spain,ESP,2021-07-25,13.58
Spain,ESP,2021-08-01,14.44
Spain,ESP,2021-08-08,17.16
Spain,ESP,2021-08-15,20.14
Spain,ESP,2021-08-22,23.75
Spain,ESP,2021-08-29,17.62
Spain,ESP,2021-09-05,13.87
Spain,ESP,2021-09-12,16.09
Spain,ESP,2021-09-19,11.98
Spain,ESP,2021-09-26,8.2
Spain,ESP,2021-10-03,6.65
Spain,ESP,2021-10-10,6.76
Spain,ESP,2021-10-17,5.78
Spain,ESP,2021-10-24,6.66
Spain,ESP,2021-10-31,0.62
Spain,ESP,2021-11-07,4.45
Spain,ESP,2021-11-14,14.12
Spain,ESP,2021-11-21,11.93
Spain,ESP,2021-11-28,10.66
Spain,ESP,2021-12-05,15.65
Spain,ESP,2021-12-12,10.89
Spain,ESP,2021-12-19,12.36
Spain,ESP,2021-12-26,12.77
Spain,ESP,2022-01-02,10.55
Spain,ESP,2022-01-09,1.12
Spain,ESP,2022-01-16,4.38
Spain,ESP,2022-01-23,4.16
Spain,ESP,2022-01-30,11.26
Spain,ESP,2022-02-06,9.27
Spain,ESP,2022-02-13,3.21
Spain,ESP,2022-02-20,-3.58
Spain,ESP,2022-02-27,-4.86
Suriname,SUR,2020-01-31,-11.34
Suriname,SUR,2020-02-29,15.73
Suriname,SUR,2020-03-31,-13.29
Suriname,SUR,2020-04-30,-8.27
Suriname,SUR,2020-05-31,-15.05
Suriname,SUR,2020-06-30,8.67
Suriname,SUR,2020-07-31,1.66
Suriname,SUR,2020-08-31,15.69
Suriname,SUR,2020-09-30,5.94
Suriname,SUR,2020-10-31,5.47
Suriname,SUR,2020-11-30,-1.25
Suriname,SUR,2020-12-31,14.57
Sweden,SWE,2020-01-05,-6.15
Sweden,SWE,2020-01-12,-1.51
Sweden,SWE,2020-01-19,-4.3
Sweden,SWE,2020-01-26,-8.32
Sweden,SWE,2020-02-02,-0.46
Sweden,SWE,2020-02-09,-7.16
Sweden,SWE,2020-02-16,-4.01
Sweden,SWE,2020-02-23,-9.39
Sweden,SWE,2020-03-01,-8.75
Sweden,SWE,2020-03-08,-3.44
Sweden,SWE,2020-03-15,-7.67
Sweden,SWE,2020-03-22,4.9
Sweden,SWE,2020-03-29,13.12
Sweden,SWE,2020-04-05,33.14
Sweden,SWE,2020-04-12,47.96
Sweden,SWE,2020-04-19,44.31
Sweden,SWE,2020-04-26,34.92
Sweden,SWE,2020-05-03,37.22
Sweden,SWE,2020-05-10,34.99
Sweden,SWE,2020-05-17,28.39
Sweden,SWE,2020-05-24,24.68
Sweden,SWE,2020-05-31,8.01
Sweden,SWE,2020-06-07,15.47
Sweden,SWE,2020-06-14,14.43
Sweden,SWE,2020-06-21,10.32
Sweden,SWE,2020-06-28,9.01
Sweden,SWE,2020-07-05,1.03
Sweden,SWE,2020-07-12,2.31
Sweden,SWE,2020-07-19,-1.7
Sweden,SWE,2020-07-26,0.68
Sweden,SWE,2020-08-02,-0.39
Sweden,SWE,2020-08-09,4.04
Sweden,SWE,2020-08-16,0.69
Sweden,SWE,2020-08-23,3.87
Sweden,SWE,2020-08-30,-4.95
Sweden,SWE,2020-09-06,-1.81
Sweden,SWE,2020-09-13,0.17
Sweden,SWE,2020-09-20,-1.86
Sweden,SWE,2020-09-27,-0.23
Sweden,SWE,2020-10-04,-3.8
Sweden,SWE,2020-10-11,-4.46
Sweden,SWE,2020-10-18,1.09
Sweden,SWE,2020-10-25,-3.97
Sweden,SWE,2020-11-01,1.42
Sweden,SWE,2020-11-08,1.95
Sweden,SWE,2020-11-15,11.71
Sweden,SWE,2020-11-22,20.48
Sweden,SWE,2020-11-29,13.8
Sweden,SWE,2020-12-06,21.5
Sweden,SWE,2020-12-13,22.09
Sweden,SWE,2020-12-20,28.84
Sweden,SWE,2020-12-27,27.66
Sweden,SWE,2021-01-03,30.95
Sweden,SWE,2021-01-10,18.97
Sweden,SWE,2021-01-17,19.45
Sweden,SWE,2021-01-24,17.42
Sweden,SWE,2021-01-31,9.74
Sweden,SWE,2021-02-07,0.3
Sweden,SWE,2021-02-14,0.54
Sweden,SWE,2021-02-21,-2.67
Sweden,SWE,2021-02-28,-7.26
Sweden,SWE,2021-03-07,-14.18
Sweden,SWE,2021-03-14,-3.88
Sweden,SWE,2021-03-21,-9.47
Sweden,SWE,2021-03-28,-2.59
Sweden,SWE,2021-04-04,-6.51
Sweden,SWE,2021-04-11,-3.76
Sweden,SWE,2021-04-18,-3.26
Sweden,SWE,2021-04-25,-2.29
Sweden,SWE,2021-05-02,-2.69
Sweden,SWE,2021-05-09,3.83
Sweden,SWE,2021-05-16,3.5
Sweden,SWE,2021-05-23,0.75
Sweden,SWE,2021-05-30,-0.92
Sweden,SWE,2021-06-06,-1.03
Sweden,SWE,2021-06-13,0.28
Sweden,SWE,2021-06-20,-1.59
Sweden,SWE,2021-06-27,-0.84
Sweden,SWE,2021-07-04,-2.56
Sweden,SWE,2021-07-11,-0.81
Sweden,SWE,2021-07-18,1.5
Sweden,SWE,2021-07-25,-1.58
Sweden,SWE,2021-08-01,3.75
Sweden,SWE,2021-08-08,-4.71
Sweden,SWE,2021-08-15,5.45
Sweden,SWE,2021-08-22,2.74
Sweden,SWE,2021-08-29,3.09
Sweden,SWE,2021-09-05,1.07
Sweden,SWE,2021-09-12,4.64
Sweden,SWE,2021-09-19,8.99
Sweden,SWE,2021-09-26,5.91
Sweden,SWE,2021-10-03,7.12
Sweden,SWE,2021-10-10,0.3
Sweden,SWE,2021-10-17,2
Sweden,SWE,2021-10-24,5.96
Sweden,SWE,2021-10-31,2.95
Sweden,SWE,2021-11-07,6.88
Sweden,SWE,2021-11-14,5.38
Sweden,SWE,2021-11-21,4.32
Sweden,SWE,2021-11-28,3.05
Sweden,SWE,2021-12-05,3.78
Sweden,SWE,2021-12-12,7.38
Sweden,SWE,2021-12-19,8.11
Sweden,SWE,2021-12-26,6.96
Sweden,SWE,2022-01-02,10.2
Sweden,SWE,2022-01-09,5.56
Sweden,SWE,2022-01-16,5.02
Sweden,SWE,2022-01-23,2.7
Sweden,SWE,2022-01-30,7.89
Sweden,SWE,2022-02-06,14.94
Sweden,SWE,2022-02-13,5.09
Sweden,SWE,2022-02-20,6.89
Sweden,SWE,2022-02-27,-1.16
Sweden,SWE,2022-03-06,-3.57
Sweden,SWE,2022-03-13,-8.32
Switzerland,CHE,2020-01-05,-11.34
Switzerland,CHE,2020-01-12,-8.51
Switzerland,CHE,2020-01-19,-5.62
Switzerland,CHE,2020-01-26,-3.75
Switzerland,CHE,2020-02-02,-3.68
Switzerland,CHE,2020-02-09,-7.89
Switzerland,CHE,2020-02-16,-9.02
Switzerland,CHE,2020-02-23,-10.02
Switzerland,CHE,2020-03-01,-12.11
Switzerland,CHE,2020-03-08,-7.1
Switzerland,CHE,2020-03-15,-0.42
Switzerland,CHE,2020-03-22,13.06
Switzerland,CHE,2020-03-29,25.72
Switzerland,CHE,2020-04-05,43.07
Switzerland,CHE,2020-04-12,31.9
Switzerland,CHE,2020-04-19,26.92
Switzerland,CHE,2020-04-26,13.6
Switzerland,CHE,2020-05-03,0.7
Switzerland,CHE,2020-05-10,-2.11
Switzerland,CHE,2020-05-17,-2.91
Switzerland,CHE,2020-05-24,-2.51
Switzerland,CHE,2020-05-31,-5.76
Switzerland,CHE,2020-06-07,-0.42
Switzerland,CHE,2020-06-14,0.01
Switzerland,CHE,2020-06-21,-3.24
Switzerland,CHE,2020-06-28,-2.1
Switzerland,CHE,2020-07-05,-2.03
Switzerland,CHE,2020-07-12,-1.83
Switzerland,CHE,2020-07-19,-9.83
Switzerland,CHE,2020-07-26,-4.07
Switzerland,CHE,2020-08-02,8.04
Switzerland,CHE,2020-08-09,-0.53
Switzerland,CHE,2020-08-16,4.49
Switzerland,CHE,2020-08-23,2.36
Switzerland,CHE,2020-08-30,-0.48
Switzerland,CHE,2020-09-06,-1.19
Switzerland,CHE,2020-09-13,4.39
Switzerland,CHE,2020-09-20,1.63
Switzerland,CHE,2020-09-27,1.79
Switzerland,CHE,2020-10-04,-2.01
Switzerland,CHE,2020-10-11,6.12
Switzerland,CHE,2020-10-18,2.57
Switzerland,CHE,2020-10-25,19.27
Switzerland,CHE,2020-11-01,34.11
Switzerland,CHE,2020-11-08,62.54
Switzerland,CHE,2020-11-15,65.57
Switzerland,CHE,2020-11-22,67.14
Switzerland,CHE,2020-11-29,57.22
Switzerland,CHE,2020-12-06,63.15
Switzerland,CHE,2020-12-13,65.43
Switzerland,CHE,2020-12-20,58.32
Switzerland,CHE,2020-12-27,51.14
Switzerland,CHE,2021-01-03,41.5
Switzerland,CHE,2021-01-10,28.22
Switzerland,CHE,2021-01-17,19.6
Switzerland,CHE,2021-01-24,16.86
Switzerland,CHE,2021-01-31,9.18
Switzerland,CHE,2021-02-07,-3.09
Switzerland,CHE,2021-02-14,-7.23
Switzerland,CHE,2021-02-21,-14.79
Switzerland,CHE,2021-02-28,-14.02
Switzerland,CHE,2021-03-07,-16.78
Switzerland,CHE,2021-03-14,-12.16
Switzerland,CHE,2021-03-21,-12.68
Switzerland,CHE,2021-03-28,-6.39
Switzerland,CHE,2021-04-04,-4.37
Switzerland,CHE,2021-04-11,-4.45
Switzerland,CHE,2021-04-18,-0.01
Switzerland,CHE,2021-04-25,0.39
Switzerland,CHE,2021-05-02,4.81
Switzerland,CHE,2021-05-09,-2.14
Switzerland,CHE,2021-05-16,3.72
Switzerland,CHE,2021-05-23,-0.08
Switzerland,CHE,2021-05-30,-1.31
Switzerland,CHE,2021-06-06,3.69
Switzerland,CHE,2021-06-13,-5.87
Switzerland,CHE,2021-06-20,3.87
Switzerland,CHE,2021-06-27,-0.08
Switzerland,CHE,2021-07-04,-1.71
Switzerland,CHE,2021-07-11,-3.14
Switzerland,CHE,2021-07-18,-1.36
Switzerland,CHE,2021-07-25,-1.69
Switzerland,CHE,2021-08-01,-3.6
Switzerland,CHE,2021-08-08,-1.61
Switzerland,CHE,2021-08-15,11.36
Switzerland,CHE,2021-08-22,6.22
Switzerland,CHE,2021-08-29,3.82
Switzerland,CHE,2021-09-05,12.92
Switzerland,CHE,2021-09-12,12.95
Switzerland,CHE,2021-09-19,11.19
Switzerland,CHE,2021-09-26,6.56
Switzerland,CHE,2021-10-03,6.77
Switzerland,CHE,2021-10-10,-1.88
Switzerland,CHE,2021-10-17,4
Switzerland,CHE,2021-10-24,6.02
Switzerland,CHE,2021-10-31,9.54
Switzerland,CHE,2021-11-07,3.91
Switzerland,CHE,2021-11-14,12.01
Switzerland,CHE,2021-11-21,16.44
Switzerland,CHE,2021-11-28,22.83
Switzerland,CHE,2021-12-05,26.78
Switzerland,CHE,2021-12-12,33.91
Switzerland,CHE,2021-12-19,27.41
Switzerland,CHE,2021-12-26,14.55
Switzerland,CHE,2022-01-02,16.36
Switzerland,CHE,2022-01-09,2.62
Switzerland,CHE,2022-01-16,-0.4
Switzerland,CHE,2022-01-23,-2.87
Switzerland,CHE,2022-01-30,-2.36
Switzerland,CHE,2022-02-06,-3.59
Switzerland,CHE,2022-02-13,-7.44
Switzerland,CHE,2022-02-20,-0.52
Switzerland,CHE,2022-02-27,-9.17
Switzerland,CHE,2022-03-06,-8.99
Switzerland,CHE,2022-03-13,-4.26
Switzerland,CHE,2022-03-20,0.09
Taiwan,TWN,2020-01-31,-5.91
Taiwan,TWN,2020-02-29,10.38
Taiwan,TWN,2020-03-31,-8.55
Taiwan,TWN,2020-04-30,-2.25
Taiwan,TWN,2020-05-31,-9.21
Taiwan,TWN,2020-06-30,-2.32
Taiwan,TWN,2020-07-31,-3.57
Taiwan,TWN,2020-08-31,-9.72
Taiwan,TWN,2020-09-30,0.99
Taiwan,TWN,2020-10-31,-9.25
Taiwan,TWN,2020-11-30,-0.25
Taiwan,TWN,2020-12-31,2.84
Taiwan,TWN,2021-01-31,3.33
Taiwan,TWN,2021-02-28,-0.27
Taiwan,TWN,2021-03-31,-7.63
Taiwan,TWN,2021-04-30,-4.6
Taiwan,TWN,2021-05-31,1.88
Taiwan,TWN,2021-06-30,15.29
Taiwan,TWN,2021-07-31,1.58
Taiwan,TWN,2021-08-31,0.06
Taiwan,TWN,2021-09-30,-0.41
Taiwan,TWN,2021-10-31,-4.74
Taiwan,TWN,2021-11-30,8.16
Taiwan,TWN,2021-12-31,4.94
Taiwan,TWN,2022-01-31,-0.39
Taiwan,TWN,2022-02-28,-1.46
Tajikistan,TJK,2020-01-31,6.71
Tajikistan,TJK,2020-02-29,9.56
Tajikistan,TJK,2020-03-31,1.48
Tajikistan,TJK,2020-04-30,9.28
Tajikistan,TJK,2020-05-31,93.11
Tajikistan,TJK,2020-06-30,25.55
Tajikistan,TJK,2020-07-31,13.12
Tajikistan,TJK,2020-08-31,33.84
Tajikistan,TJK,2020-09-30,50.99
Tajikistan,TJK,2020-10-31,85.33
Tajikistan,TJK,2020-11-30,50.35
Tajikistan,TJK,2020-12-31,0.38
Thailand,THA,2020-01-31,5.43
Thailand,THA,2020-02-29,0.11
Thailand,THA,2020-03-31,6.76
Thailand,THA,2020-04-30,-7.35
Thailand,THA,2020-05-31,-5.35
Thailand,THA,2020-06-30,2.6
Thailand,THA,2020-07-31,-2.24
Thailand,THA,2020-08-31,-1.5
Thailand,THA,2020-09-30,-1.63
Thailand,THA,2020-10-31,-3.86
Thailand,THA,2020-11-30,6.24
Thailand,THA,2020-12-31,9.12
Thailand,THA,2021-01-31,3.32
Thailand,THA,2021-02-28,-4.9
Thailand,THA,2021-03-31,11.34
Thailand,THA,2021-04-30,-2.95
Thailand,THA,2021-05-31,7.04
Thailand,THA,2021-06-30,11.7
Thailand,THA,2021-07-31,18.75
Thailand,THA,2021-08-31,35.65
Thailand,THA,2021-09-30,18.84
Thailand,THA,2021-10-31,6.05
Thailand,THA,2021-11-30,17.89
Thailand,THA,2021-12-31,20.68
Thailand,THA,2022-01-31,5.93
Thailand,THA,2022-02-28,3.71
Thailand,THA,2022-03-31,25.39
Transnistria,OWID_TRS,2020-01-31,-13.09
Transnistria,OWID_TRS,2020-02-29,-10.66
Transnistria,OWID_TRS,2020-03-31,0.1
Transnistria,OWID_TRS,2020-04-30,-13.48
Transnistria,OWID_TRS,2020-05-31,-2.1
Transnistria,OWID_TRS,2020-06-30,7.88
Transnistria,OWID_TRS,2020-07-31,11.54
Transnistria,OWID_TRS,2020-08-31,-5.59
Transnistria,OWID_TRS,2020-09-30,19.37
Transnistria,OWID_TRS,2020-10-31,5.69
Transnistria,OWID_TRS,2020-11-30,14.47
Transnistria,OWID_TRS,2020-12-31,74.15
Transnistria,OWID_TRS,2021-01-31,29.3
Transnistria,OWID_TRS,2021-02-28,12.51
Transnistria,OWID_TRS,2021-03-31,42.83
Transnistria,OWID_TRS,2021-04-30,44.49
Transnistria,OWID_TRS,2021-05-31,26.5
Transnistria,OWID_TRS,2021-06-30,22.64
Transnistria,OWID_TRS,2021-07-31,13
Transnistria,OWID_TRS,2021-08-31,-5.5
Transnistria,OWID_TRS,2021-09-30,21.26
Transnistria,OWID_TRS,2021-10-31,40.55
Transnistria,OWID_TRS,2021-11-30,94.01
Transnistria,OWID_TRS,2021-12-31,36.69
Transnistria,OWID_TRS,2022-01-31,-3.75
Tunisia,TUN,2020-01-31,-2.82
Tunisia,TUN,2020-02-29,0.69
Tunisia,TUN,2020-03-31,-6.46
Tunisia,TUN,2020-04-30,-9.48
Tunisia,TUN,2020-05-31,-9.94
Tunisia,TUN,2020-06-30,-6.81
Tunisia,TUN,2020-07-31,-8.74
Tunisia,TUN,2020-08-31,2.53
Tunisia,TUN,2020-09-30,2.6
Tunisia,TUN,2020-10-31,37.29
Tunisia,TUN,2020-11-30,28.71
Tunisia,TUN,2020-12-31,26.04
Tunisia,TUN,2021-01-31,21.48
Tunisia,TUN,2021-02-28,-8.87
Tunisia,TUN,2021-03-31,-9.34
Tunisia,TUN,2021-04-30,28.16
Ukraine,UKR,2020-01-31,-5.22
Ukraine,UKR,2020-02-29,-1.26
Ukraine,UKR,2020-03-31,-6.17
Ukraine,UKR,2020-04-30,-4.74
Ukraine,UKR,2020-05-31,-11.55
Ukraine,UKR,2020-06-30,6.01
Ukraine,UKR,2020-07-31,4.31
Ukraine,UKR,2020-08-31,0.83
Ukraine,UKR,2020-09-30,15.59
Ukraine,UKR,2020-10-31,19.87
Ukraine,UKR,2020-11-30,32.18
Ukraine,UKR,2020-12-31,35.38
Ukraine,UKR,2021-01-31,2.4
Ukraine,UKR,2021-02-28,8.11
Ukraine,UKR,2021-03-31,26.57
Ukraine,UKR,2021-04-30,41.99
Ukraine,UKR,2021-05-31,13.86
Ukraine,UKR,2021-06-30,11.08
